,Tweet_ID,Label,tweet
33827,1326597923187134470,T,empty
33828,1359572630005813248,T,empty
33829,1317045542531325963,T,empty
33830,1302122293796241409,T,empty
33831,1309896851819290626,T,empty
33832,1300808194307100672,T,empty
33833,1352563675249451008,T,empty
33834,1352721954697043971,T,empty
33835,1342893275657564160,T,empty
33836,1328711678020694016,T,empty
33837,1296572103446020097,T,empty
33838,1342900278681427968,T,empty
33839,1345522495739322368,T,empty
33840,1310325979475214337,T,empty
33841,1294595200170549248,T,empty
33842,1304495527757852672,T,empty
33843,1296419736520200192,T,empty
33844,1288083089995059202,T,empty
33845,1355818387545468931,T,empty
33846,1323275427809501184,T,empty
33847,1350526865560268804,T,empty
33848,1346100587922907136,T,empty
33849,1294894885531680768,T,empty
33850,1339736152895569920,T,empty
33851,1288384596690829312,T,empty
33852,1325993687004930048,T,empty
33853,1288247283935477761,T,empty
33854,1288245815153238022,T,empty
33855,1320441761588776961,T,empty
33856,1291320707360739328,T,empty
33857,1329772387458572291,T,empty
33858,1281923764461146117,T,empty
33859,1312697107602698240,T,empty
33860,1334618468788936706,T,empty
33861,1347413007362621440,T,empty
33862,1303996786537889792,T,empty
33863,1320442378885496833,T,empty
33864,1302597513271181314,T,empty
33865,1331517829611450368,T,empty
33866,1330375710318489600,T,empty
33867,1328073322274447361,T,empty
33868,1332273723777355777,T,empty
33869,1310465187498033152,T,empty
33870,1311642299663880199,T,empty
33871,1326979962046443521,T,empty
33872,1304517974930456576,T,empty
33873,1284777690051084289,T,empty
33874,1283338566240804864,T,empty
33875,1282613023321010184,T,empty
33876,1283531549892370433,T,empty
33877,1291610058837590017,T,empty
33878,1352354832963817472,T,empty
33879,1285134282080563200,T,empty
33880,1348576687936729088,T,empty
33881,1352234134299676677,T,empty
33882,1348752784959614978,T,empty
33883,1283437341068136456,T,empty
33884,1356249769186881540,T,empty
33885,1292507562659713024,T,empty
33886,1328838542689230848,T,empty
33887,1320312570058858496,T,empty
33888,1288394454433443840,T,empty
33889,1316800491389505536,T,empty
33890,1322175945239908354,T,empty
33891,1304486725394272256,T,empty
33892,1292057084654243841,T,empty
33893,1290329562979749893,T,empty
33894,1288620064325992450,T,empty
33895,1327662031034585088,T,empty
33896,1350081687540137985,T,empty
33897,1283330408093016064,T,empty
33898,1290250207200808960,T,empty
33899,1288639951748374530,T,empty
33900,1290776406834675713,T,empty
33901,1337600358194016260,T,empty
33902,1281843084905648129,T,empty
33903,1331497781450727424,T,empty
33904,1284156103622897664,T,empty
33905,1291732638424879105,T,empty
33906,1291745123206926336,T,empty
33907,1313841329487646721,T,empty
33908,1354189163919249414,T,empty
33909,1301983574321659906,T,empty
33910,1356367246789115906,T,empty
33911,1290253641891233794,T,empty
33912,1357481044224708613,T,empty
33913,1284971504816586760,T,empty
33914,1316314194703245312,T,empty
33915,1284489032773373952,T,empty
33916,1340105508351578113,T,empty
33917,1282364410099568649,T,empty
33918,1283532313779986432,T,empty
33919,1307617688274046978,T,empty
33920,1329110106403987457,T,empty
33921,1329119904885338115,T,empty
33922,1329916642860609536,T,empty
33923,1292011989590515714,T,empty
33924,1333815414581825537,T,empty
33925,1298268682099908615,T,empty
33926,1285145797458300928,T,empty
33927,1305465856571383809,T,empty
33928,1305465561644773377,T,empty
33929,1314181312484384776,T,empty
33930,1287926674999390212,T,empty
33931,1343939884818563077,T,empty
33932,1327284039405932546,T,empty
33933,1352496796644339719,T,empty
33934,1352929839888666625,T,empty
33935,1296317944713170947,T,empty
33936,1296351491318571013,T,empty
33937,1330540879862525955,T,empty
33938,1330727199943643137,T,empty
33939,1303726447161421825,T,empty
33940,1303725313323667459,T,empty
33941,1334943678977224706,T,empty
33942,1327620528664965122,T,empty
33943,1283931398584360960,T,empty
33944,1284274262963105792,T,empty
33945,1284269804409565189,T,empty
33946,1291077674006388739,T,empty
33947,1284354409288343553,T,empty
33948,1316817788279889920,T,empty
33949,1339925532486627328,T,empty
33950,1283479300830908421,T,empty
33951,1320815508405604352,T,empty
33952,1286676654400700417,T,empty
33953,1286685464603353089,T,empty
33954,1286620664233852930,T,empty
33955,1286645988652875776,T,empty
33956,1286640290896502784,T,empty
33957,1286636578669039616,T,empty
33958,1286681886031585281,T,empty
33959,1349758822689206277,T,empty
33960,1312028169738874880,T,empty
33961,1305162619125469185,T,empty
33962,1340117727424487424,T,empty
33963,1302036910907494400,T,empty
33964,1352347716957974528,T,empty
33965,1292555844668854281,T,empty
33966,1297616997556137990,T,empty
33967,1332336081996574721,T,empty
33968,1288264396637167618,T,empty
33969,1330920016133361674,T,empty
33970,1337859009827713024,T,empty
33971,1338640501675864065,T,empty
33972,1332222612978753537,T,empty
33973,1332741146209103872,T,empty
33974,1305943934087172100,T,empty
33975,1356658283449360384,T,empty
33976,1348083549811957761,T,empty
33977,1355234206503333888,T,empty
33978,1302401909014384640,T,empty
33979,1293646305772929031,T,empty
33980,1283424376164175873,T,empty
33981,1331911558948151297,T,empty
33982,1286051404029845505,T,empty
33983,1302736632542617602,T,empty
33984,1302698516435865601,T,empty
33985,1302732856012275717,T,empty
33986,1293683735477575682,T,empty
33987,1316396869862346753,T,empty
33988,1318256410090766342,T,empty
33989,1325564888215859200,T,empty
33990,1288934227975835649,T,empty
33991,1305040147508068353,T,empty
33992,1327012282270937088,T,empty
33993,1326845510666358784,T,empty
33994,1338371599829970946,T,empty
33995,1330558181840478209,T,empty
33996,1316676364959965184,T,empty
33997,1359939804482445314,T,empty
33998,1348964293337780230,T,empty
33999,1355274983245807625,T,empty
34000,1312234678275977218,T,empty
34001,1359734449248882688,T,empty
34002,1290829458228875266,T,empty
34003,1330555084023980045,T,empty
34004,1335153815570575365,T,empty
34005,1332037487179476996,T,empty
34006,1328840343610040320,T,empty
34007,1283060497370148865,T,empty
34008,1290894365272014849,T,empty
34009,1321158490304499715,T,empty
34010,1331255645220331522,T,empty
34011,1302843482160103426,T,empty
34012,1327152239979401222,T,empty
34013,1328919693806219265,T,empty
34014,1315444243339640833,T,empty
34015,1316789645649285120,T,empty
34016,1305782184524099584,T,empty
34017,1290510976056463360,T,empty
34018,1299575011720732673,T,empty
34019,1296204505483218944,T,empty
34020,1313944379200020480,T,empty
34021,1296169949443117058,T,empty
34022,1289897241889603584,T,empty
34023,1311981610481446913,T,empty
34024,1304178912419864576,T,empty
34025,1288726395493978112,T,empty
34026,1326278375854518273,T,empty
34027,1326475483614224384,T,empty
34028,1360193709627887621,T,empty
34029,1353478648049893378,T,empty
34030,1284382500882731010,T,empty
34031,1284112137783250945,T,empty
34032,1353701653627731968,T,empty
34033,1281534672384794624,T,empty
34034,1325549001463242757,T,empty
34035,1330943683697500162,T,empty
34036,1313919009226661891,T,empty
34037,1313918079718621184,T,empty
34038,1306974439360397313,T,empty
34039,1291077888054263808,T,empty
34040,1358515889860190211,T,empty
34041,1284656753817399298,T,empty
34042,1281209200413212672,T,empty
34043,1288582276306132992,T,empty
34044,1322086407825928194,T,empty
34045,1359413701711912963,T,empty
34046,1296619691306127360,T,empty
34047,1322320672866140162,T,empty
34048,1298265029133795332,T,empty
34049,1295691322792333313,T,empty
34050,1308457517257814016,T,empty
34051,1295334190892888067,T,empty
34052,1332622854211432448,T,empty
34053,1358152386662043656,T,empty
34054,1287803036065202177,T,empty
34055,1330845474719404032,T,empty
34056,1291080255025950721,T,empty
34057,1310242577212493825,T,empty
34058,1306756255776747521,T,empty
34059,1318001897022828544,T,empty
34060,1319241152424542208,T,empty
34061,1338930220863266822,T,empty
34062,1282392025292300289,T,empty
34063,1295137674731368449,T,empty
34064,1312294324147810305,T,empty
34065,1322086706984660992,T,empty
34066,1327541195665498118,T,empty
34067,1282685590719299590,T,empty
34068,1289114513250295813,T,empty
34069,1293584990941347846,T,empty
34070,1323678806486458368,T,empty
34071,1283235777288298496,T,empty
34072,1288586300875046913,T,empty
34073,1284147897643270145,T,empty
34074,1286024927506837504,T,empty
34075,1292893568454012928,T,empty
34076,1309680341586792448,T,empty
34077,1283968679210676225,T,empty
34078,1313546009591664640,T,empty
34079,1313545260514054150,T,empty
34080,1286782485339283457,T,empty
34081,1279485393591660544,T,empty
34082,1280291505845030913,T,empty
34083,1309746115168931841,T,empty
34084,1353388021849092098,T,empty
34085,1325209065987903488,T,empty
34086,1295057031846662151,T,empty
34087,1320036697510326272,T,empty
34088,1281947101300236288,T,empty
34089,1299706942630305792,T,empty
34090,1291025514153627649,T,empty
34091,1333776326583521280,T,empty
34092,1339637989895487490,T,empty
34093,1333270981608153090,T,empty
34094,1294330976538177536,T,empty
34095,1294232130256592896,T,empty
34096,1326967287719587846,T,empty
34097,1290913157276413952,T,empty
34098,1291680498469797891,T,empty
34099,1346402227959832582,T,empty
34100,1322225106916155392,T,empty
34101,1322966921227259910,T,empty
34102,1290932633782956033,T,empty
34103,1286621986966376451,T,empty
34104,1294793439729651713,T,empty
34105,1283089800225083392,T,empty
34106,1284652802191622145,T,empty
34107,1288858938604216322,T,empty
34108,1288853904638304257,T,empty
34109,1294076325825671168,T,empty
34110,1296819289073295366,T,empty
34111,1312044974540763136,T,empty
34112,1310390449300017152,T,empty
34113,1281074022273486848,T,empty
34114,1281162783137112064,T,empty
34115,1322791455233069056,T,empty
34116,1294914531395883009,T,empty
34117,1320671199576412160,T,empty
34118,1310111300886945795,T,empty
34119,1326548851784781826,T,empty
34120,1326610412096417793,T,empty
34121,1326603278688415746,T,empty
34122,1304787120800911362,T,empty
34123,1279535942701854721,T,empty
34124,1279535655756988421,T,empty
34125,1328770786463789056,T,empty
34126,1328773728013086723,T,empty
34127,1340595129640509440,T,empty
34128,1284268409480413185,T,empty
34129,1286538430856466432,T,empty
34130,1317630226466295808,T,empty
34131,1302346026037248001,T,empty
34132,1322128628734414851,T,empty
34133,1289766036284174337,T,empty
34134,1305693456908595201,T,empty
34135,1283471979799097345,T,empty
34136,1319898774886547458,T,empty
34137,1343497880095625218,T,empty
34138,1322492304578564096,T,empty
34139,1356664981069172736,T,empty
34140,1338524377730707458,T,empty
34141,1322824463461875712,T,empty
34142,1322084789499748352,T,empty
34143,1292800781075218432,T,empty
34144,1298662181660229632,T,empty
34145,1351794443435839490,T,empty
34146,1332389387074727937,T,empty
34147,1279100475674169344,T,empty
34148,1295357655398191106,T,empty
34149,1357036271777026050,T,empty
34150,1293281379715883008,T,empty
34151,1319369914659033094,T,empty
34152,1334886356229742592,T,empty
34153,1330778866303037440,T,empty
34154,1293281793253281798,T,empty
34155,1295187510675611648,T,empty
34156,1321028414917152768,T,empty
34157,1321418882276622337,T,empty
34158,1310326907695779847,T,empty
34159,1323511390666182658,T,empty
34160,1306960400899092486,T,empty
34161,1332319699825201152,T,empty
34162,1293961644859625472,T,empty
34163,1330922954897715202,T,empty
34164,1325331011304108033,T,empty
34165,1359963187823730693,T,empty
34166,1330977086367027204,T,empty
34167,1305960690868420609,T,empty
34168,1353418343554936838,T,empty
34169,1291375262681235457,T,empty
34170,1351794667235532801,T,empty
34171,1330945549990834178,T,empty
34172,1361745227049029634,T,empty
34173,1289643126114508800,T,empty
34174,1353335614578503681,T,empty
34175,1302873672928112640,T,empty
34176,1334324103503810561,T,empty
34177,1317899952568270848,T,empty
34178,1310674199363686401,T,empty
34179,1310675053672005632,T,empty
34180,1284205806905446401,T,empty
34181,1346931184870297608,T,empty
34182,1357039885014687757,T,empty
34183,1330955505221644288,T,empty
34184,1343298814015385600,T,empty
34185,1330830450810621953,T,empty
34186,1285354969730777088,T,empty
34187,1320026645256962050,T,empty
34188,1359908608687960065,T,empty
34189,1289101732266545153,T,empty
34190,1291310759453106176,T,empty
34191,1337089282117230594,T,empty
34192,1328080628286361602,T,empty
34193,1288948385358270464,T,empty
34194,1346511341486551046,T,empty
34195,1296311573951242242,T,empty
34196,1327005619346345984,T,empty
34197,1346490549973483523,T,empty
34198,1313993231718395904,T,empty
34199,1326029321102823428,T,empty
34200,1302467885927813121,T,empty
34201,1293073633741402113,T,empty
34202,1330371282194620417,T,empty
34203,1288061144842883072,T,empty
34204,1329778493664751616,T,empty
34205,1290447089890136068,T,empty
34206,1286921494262681601,T,empty
34207,1304000152470945792,T,empty
34208,1330332303135043586,T,empty
34209,1333311296486432769,T,empty
34210,1336043995642916867,T,empty
34211,1302276571164704770,T,empty
34212,1302549552113823749,T,empty
34213,1302490187210125312,T,empty
34214,1292798636619976711,T,empty
34215,1291808242239262721,T,empty
34216,1302605047847694336,T,empty
34217,1331008478786301956,T,empty
34218,1309368717093015552,T,empty
34219,1301352170470727681,T,empty
34220,1325742457536057345,T,empty
34221,1285335466485657600,T,empty
34222,1304299578976612353,T,empty
34223,1282217908089888769,T,empty
34224,1330952845215076353,T,empty
34225,1330832087285329920,T,empty
34226,1293955125891997697,T,empty
34227,1328724060319133696,T,empty
34228,1347564831696678912,T,empty
34229,1332355370329796609,T,empty
34230,1360707478871302156,T,empty
34231,1328228416974434307,T,empty
34232,1279177124587417600,T,empty
34233,1330928148561715200,T,empty
34234,1301195628823719936,T,empty
34235,1304372167891718145,T,empty
34236,1290380719978676224,T,empty
34237,1281137445862596609,T,empty
34238,1288506080994250752,T,empty
34239,1310454885490581507,T,empty
34240,1328366941644484616,T,empty
34241,1325204642184237058,T,empty
34242,1303378204770611200,T,empty
34243,1338455457246158849,T,empty
34244,1290085903751245824,T,empty
34245,1346405827721244672,T,empty
34246,1299657916912480267,T,empty
34247,1326393030639820801,T,empty
34248,1328228027793362945,T,empty
34249,1343834504826384384,T,empty
34250,1331868560919064581,T,empty
34251,1335577228562681856,T,empty
34252,1343588215429754881,T,empty
34253,1299673027777626113,T,empty
34254,1305910038574366720,T,empty
34255,1358832908585349124,T,empty
34256,1300341886574616576,T,empty
34257,1307310647017902096,T,empty
34258,1302285218502631424,T,empty
34259,1288981927429537793,T,empty
34260,1289731226652139520,T,empty
34261,1288657300539015168,T,empty
34262,1291911385883054085,T,empty
34263,1332433767982641158,T,empty
34264,1287731244277538816,T,empty
34265,1292070909038268416,T,empty
34266,1285328631062036482,T,empty
34267,1308116139818586115,T,empty
34268,1360804246174769153,T,empty
34269,1319666602955112448,T,empty
34270,1331335587425644553,T,empty
34271,1301344195593097224,T,empty
34272,1344132781635473418,T,empty
34273,1330259096923201540,T,empty
34274,1299155757443751939,T,empty
34275,1289289845173452800,T,empty
34276,1311568869421649920,T,empty
34277,1288463783128596482,T,empty
34278,1284209109944938497,T,empty
34279,1291740367143010306,T,empty
34280,1294952888507215872,T,empty
34281,1298338080252923906,T,empty
34282,1302335552918880261,T,empty
34283,1302328365848956928,T,empty
34284,1287764893349945344,T,empty
34285,1361306182397394947,T,empty
34286,1295495884659097600,T,empty
34287,1337233058831855617,T,empty
34288,1311011413155028992,T,empty
34289,1361416736789041152,T,empty
34290,1282627627635937281,T,empty
34291,1333439788381245446,T,empty
34292,1304734532654989312,T,empty
34293,1286655480782295040,T,empty
34294,1333138390007635973,T,empty
34295,1323448010030854144,T,empty
34296,1317406851567374336,T,empty
34297,1324765326865797121,T,empty
34298,1321929775162793986,T,empty
34299,1300116899653586944,T,empty
34300,1309448142685962240,T,empty
34301,1359996766372913154,T,empty
34302,1283724286537142272,T,empty
34303,1303743551357030404,T,empty
34304,1343655506825637892,T,empty
34305,1291405294740922371,T,empty
34306,1312357600252563458,T,empty
34307,1320792644377858048,T,empty
34308,1312215463867236352,T,empty
34309,1319577018795778049,T,empty
34310,1321577801019924480,T,empty
34311,1312960435088392195,T,empty
34312,1309260262587936768,T,empty
34313,1286800779312013314,T,empty
34314,1320515706480451584,T,empty
34315,1300416966545596416,T,empty
34316,1326371392582021120,T,empty
34317,1325741176159428610,T,empty
34318,1281855749778313216,T,empty
34319,1327490013613809664,T,empty
34320,1326603673040982017,T,empty
34321,1290568834106249216,T,empty
34322,1312334893838368770,T,empty
34323,1291250991535448064,T,empty
34324,1287015949720334337,T,empty
34325,1302257206377746433,T,empty
34326,1281826121852563457,T,empty
34327,1300337794531962882,T,empty
34328,1330854888826396672,T,empty
34329,1330909783872909318,T,empty
34330,1292344186847531013,T,empty
34331,1318632605819035653,T,empty
34332,1321476072035241984,T,empty
34333,1281134780751339520,T,empty
34334,1325936953456472069,T,empty
34335,1315376185715634177,T,empty
34336,1327311215140466690,T,empty
34337,1327655176904314881,T,empty
34338,1298922167359373312,T,empty
34339,1280547467503849474,T,empty
34340,1329738587567394816,T,empty
34341,1301120206962601986,T,empty
34342,1310691966435438592,T,empty
34343,1331970693530050562,T,empty
34344,1299282159262367746,T,empty
34345,1328102102900609024,T,empty
34346,1327275485798281218,T,empty
34347,1315853105632870400,T,empty
34348,1283441120828153856,T,empty
34349,1322170911412420609,T,empty
34350,1322185988425265152,T,empty
34351,1288589804943421442,T,empty
34352,1327332575141109765,T,empty
34353,1296806800256360451,T,empty
34354,1288823984440651776,T,empty
34355,1301597066058256389,T,empty
34356,1288784904986165253,T,empty
34357,1318740681062572034,T,empty
34358,1298703274556694532,T,empty
34359,1299060907411206145,T,empty
34360,1328380486247395330,T,empty
34361,1299015907096899585,T,empty
34362,1326414978493124608,T,empty
34363,1342589358034063361,T,empty
34364,1280610511500062721,T,empty
34365,1298611533774123009,T,empty
34366,1320781546891190277,T,empty
34367,1335168766087483392,T,empty
34368,1290317902378344449,T,empty
34369,1326244089965240320,T,empty
34370,1295290339960422400,T,empty
34371,1357731805462474757,T,empty
34372,1320762631683149825,T,empty
34373,1288009861897367552,T,empty
34374,1290397226376876032,T,empty
34375,1285948766307188736,T,empty
34376,1279071875788877825,T,empty
34377,1357725003299627010,T,empty
34378,1305358657358630912,T,empty
34379,1313159512153522176,T,empty
34380,1332375476925501444,T,empty
34381,1320377583427518465,T,empty
34382,1331268628646420480,T,empty
34383,1328069694222372864,T,empty
34384,1348644311416582144,T,empty
34385,1308773971706478594,T,empty
34386,1308774607214829570,T,empty
34387,1300446809937137664,T,empty
34388,1306220685249916930,T,empty
34389,1280181445626073091,T,empty
34390,1304447524925652992,T,empty
34391,1314206404434038784,T,empty
34392,1314149446632996864,T,empty
34393,1312062310052233217,T,empty
34394,1334353033476489222,T,empty
34395,1284831027911892997,T,empty
34396,1284958715855200263,T,empty
34397,1330546114450354176,T,empty
34398,1287501106491396097,T,empty
34399,1286184555561525248,T,empty
34400,1321418204019904512,T,empty
34401,1279188187462729729,T,empty
34402,1282037003412889600,T,empty
34403,1286777598908014598,T,empty
34404,1282795772707209217,T,empty
34405,1294000193956970496,T,empty
34406,1296354713798148098,T,empty
34407,1294913749996969985,T,empty
34408,1327650374711390212,T,empty
34409,1354407431565152261,T,empty
34410,1360297810411814919,T,empty
34411,1321775355909316610,T,empty
34412,1295043108250451968,T,empty
34413,1318843243845517314,T,empty
34414,1300522971468115971,T,empty
34415,1361346069725126659,T,empty
34416,1297566157021601793,T,empty
34417,1331340448707833857,T,empty
34418,1360922609572081664,T,empty
34419,1287274540880539648,T,empty
34420,1339463800706220033,T,empty
34421,1290970812086988804,T,empty
34422,1282781223904043009,T,empty
34423,1305645012567429121,T,empty
34424,1330268694044401672,T,empty
34425,1330257224736903170,T,empty
34426,1300381520176336896,T,empty
34427,1308003484697079808,T,empty
34428,1317062748065456128,T,empty
34429,1304505153362497536,T,empty
34430,1310743411142594561,T,empty
34431,1331563482555314184,T,empty
34432,1329489497072017408,T,empty
34433,1306007758005772289,T,empty
34434,1296026077140312064,T,empty
34435,1300084004054618114,T,empty
34436,1279569080534663169,T,empty
34437,1314984724134277122,T,empty
34438,1282763509378449410,T,empty
34439,1315106249223081984,T,empty
34440,1315119244145819648,T,empty
34441,1315124104501100548,T,empty
34442,1309419157616758786,T,empty
34443,1291256664264445953,T,empty
34444,1332999320724008961,T,empty
34445,1287516489227132929,T,empty
34446,1304746293777104903,T,empty
34447,1333183259660967937,T,empty
34448,1318259456539561994,T,empty
34449,1313772824973193218,T,empty
34450,1292116172280922112,T,empty
34451,1293545092440109059,T,empty
34452,1296402872830222336,T,empty
34453,1279146978031648769,T,empty
34454,1360973696052178948,T,empty
34455,1279785724359950337,T,empty
34456,1313492589916626952,T,empty
34457,1313494077716008967,T,empty
34458,1350586853045501962,T,empty
34459,1314555033405526016,T,empty
34460,1312877858075766792,T,empty
34461,1304762646848249860,T,empty
34462,1301293060295458816,T,empty
34463,1319981198358228998,T,empty
34464,1341825930109575168,T,empty
34465,1342581105845809153,T,empty
34466,1281838050256052224,T,empty
34467,1331339699672272902,T,empty
34468,1299132334361505792,T,empty
34469,1299218469704130560,T,empty
34470,1347263129315631106,T,empty
34471,1346930813435310082,T,empty
34472,1346926136392036356,T,empty
34473,1347264109822271488,T,empty
34474,1307454263442931713,T,empty
34475,1306677627588087815,T,empty
34476,1332403019779018753,T,empty
34477,1331303554523533315,T,empty
34478,1304135035495292932,T,empty
34479,1304217696284946433,T,empty
34480,1304155396941250568,T,empty
34481,1304406982686912514,T,empty
34482,1304437221064409089,T,empty
34483,1304141335105073154,T,empty
34484,1304210802543677441,T,empty
34485,1279514261396611072,T,empty
34486,1285967362626289666,T,empty
34487,1353019326652149762,T,empty
34488,1352396820991893506,T,empty
34489,1360287502070906887,T,empty
34490,1279140569449746432,T,empty
34491,1360300149482934277,T,empty
34492,1352251591089389571,T,empty
34493,1336703047737741313,T,empty
34494,1328088640719818753,T,empty
34495,1332619898061729792,T,empty
34496,1287395633129758722,T,empty
34497,1308742114512171009,T,empty
34498,1323396310804946945,T,empty
34499,1330544952737214466,T,empty
34500,1354731606234300418,T,empty
34501,1354729735239176200,T,empty
34502,1329247500688044035,T,empty
34503,1335996790013915138,T,empty
34504,1292399827792297984,T,empty
34505,1294188745307172864,T,empty
34506,1315002784899633153,T,empty
34507,1314995773218664449,T,empty
34508,1315003771878023170,T,empty
34509,1315001828912889856,T,empty
34510,1331126304729600000,T,empty
34511,1323955295094231040,T,empty
34512,1280601326532153350,T,empty
34513,1310672175058296833,T,empty
34514,1280757811924926465,T,empty
34515,1303994648189456384,T,empty
34516,1357536068900319234,T,empty
34517,1320141038640635904,T,empty
34518,1319934910841393153,T,empty
34519,1325595888576827394,T,empty
34520,1308079767577669633,T,empty
34521,1353648939719864320,T,empty
34522,1353040117540282368,T,empty
34523,1334961199855906817,T,empty
34524,1350212179732144134,T,empty
34525,1346224056551534604,T,empty
34526,1292476830319087617,T,empty
34527,1330662198503493637,T,empty
34528,1287853372159209473,T,empty
34529,1286430316240998401,T,empty
34530,1320401362430136329,T,empty
34531,1285789274139394048,T,empty
34532,1282765878933823490,T,empty
34533,1290681220263743488,T,empty
34534,1280417373372153856,T,empty
34535,1283362137017024513,T,empty
34536,1308698960970776576,T,empty
34537,1281185684036952064,T,empty
34538,1320832586130796545,T,empty
34539,1302139823189352449,T,empty
34540,1282404755919310851,T,empty
34541,1285607100782182402,T,empty
34542,1285244911357493248,T,empty
34543,1286585010892550146,T,empty
34544,1286449324835123208,T,empty
34545,1286161720738639873,T,empty
34546,1285334992852332546,T,empty
34547,1286162856308809729,T,empty
34548,1280367901611089921,T,empty
34549,1286478346688307202,T,empty
34550,1302139337400815616,T,empty
34551,1322076937603502081,T,empty
34552,1286275765164748800,T,empty
34553,1282220616255512576,T,empty
34554,1280967394198982657,T,empty
34555,1292141130289688577,T,empty
34556,1284868799821471744,T,empty
34557,1285508178088734720,T,empty
34558,1297262585428008960,T,empty
34559,1313491467906756614,T,empty
34560,1314627674640445442,T,empty
34561,1318089977239134210,T,empty
34562,1329874306885677057,T,empty
34563,1310688907433050115,T,empty
34564,1336492334813507585,T,empty
34565,1327482881275551744,T,empty
34566,1322943365164552193,T,empty
34567,1320805500271890432,T,empty
34568,1320316294609178625,T,empty
34569,1320435612235800577,T,empty
34570,1294539272167587840,T,empty
34571,1294715532747460608,T,empty
34572,1308924770944274433,T,empty
34573,1283539045730209798,T,empty
34574,1294599940161896448,T,empty
34575,1294793186313932801,T,empty
34576,1294551068492300288,T,empty
34577,1347416995726180359,T,empty
34578,1331269815571542016,T,empty
34579,1322653617090908163,T,empty
34580,1308127269509005312,T,empty
34581,1292117202498453506,T,empty
34582,1291558823434625025,T,empty
34583,1338943749284483072,T,empty
34584,1338932977007534080,T,empty
34585,1321913785238622215,T,empty
34586,1301338648684658690,T,empty
34587,1310716079023497221,T,empty
34588,1279077870430715904,T,empty
34589,1280509743447052291,T,empty
34590,1279143498885861382,T,empty
34591,1300190856113201153,T,empty
34592,1300466274070409216,T,empty
34593,1308042300271067136,T,empty
34594,1357006356121845760,T,empty
34595,1290724274001588228,T,empty
34596,1353496200708763648,T,empty
34597,1303382280816275456,T,empty
34598,1280963510835523585,T,empty
34599,1344436230688268290,T,empty
34600,1344740399215218697,T,empty
34601,1319787960112480263,T,empty
34602,1280127358679351301,T,empty
34603,1308799923433934849,T,empty
34604,1302365988504174597,T,empty
34605,1318960778851110913,T,empty
34606,1361397351445909517,T,empty
34607,1337079638561087492,T,empty
34608,1322679207844077568,T,empty
34609,1314586473115643912,T,empty
34610,1284961629789138945,T,empty
34611,1320373146667593729,T,empty
34612,1301865336002744323,T,empty
34613,1299410895689469956,T,empty
34614,1318075407049043969,T,empty
34615,1326615446943043587,T,empty
34616,1281619916689256448,T,empty
34617,1353820915788869632,T,empty
34618,1317222023219847168,T,empty
34619,1326270590542548992,T,empty
34620,1293724763400151045,T,empty
34621,1317440534382870530,T,empty
34622,1290777875147378689,T,empty
34623,1314367088174280706,T,empty
34624,1315235331046694918,T,empty
34625,1281909366791311360,T,empty
34626,1352250007701876738,T,empty
34627,1309796244450086912,T,empty
34628,1315036569980502018,T,empty
34629,1326553733128364037,T,empty
34630,1313219415656345602,T,empty
34631,1280615567028826114,T,empty
34632,1339642959856345088,T,empty
34633,1321735010538442753,T,empty
34634,1303465911551168514,T,empty
34635,1314831382108090369,T,empty
34636,1359240568656830474,T,empty
34637,1330973111274139648,T,empty
34638,1294435582937108481,T,empty
34639,1282986282340188163,T,empty
34640,1309790404976484352,T,empty
34641,1333163650065043466,T,empty
34642,1313209434152239104,T,empty
34643,1281615066371166208,T,empty
34644,1288983988728627206,T,empty
34645,1295827283022839813,T,empty
34646,1321004881646333952,T,empty
34647,1298078747250368512,T,empty
34648,1326578190849101826,T,empty
34649,1337724444433915904,T,empty
34650,1281620348174102528,T,empty
34651,1326302216240717824,T,empty
34652,1313358028918448128,T,empty
34653,1292846293648314368,T,empty
34654,1291091381906223107,T,empty
34655,1287498537975066626,T,empty
34656,1331204099430297604,T,empty
34657,1283494258780012544,T,empty
34658,1293026789095284742,T,empty
34659,1320758624722001926,T,empty
34660,1306496668469276672,T,empty
34661,1288973441278906368,T,empty
34662,1281627765561798656,T,empty
34663,1313211460387041289,T,empty
34664,1313153362272149505,T,empty
34665,1325552556563689472,T,empty
34666,1292186306634829824,T,empty
34667,1359162616858435594,T,empty
34668,1357036965657509893,T,empty
34669,1304887522296770566,T,empty
34670,1348681759303593989,T,empty
34671,1313215597732392964,T,empty
34672,1321815164119879682,T,empty
34673,1282108728318320641,T,empty
34674,1298374298630070278,T,empty
34675,1291596174462525443,T,empty
34676,1321036102212423685,T,empty
34677,1327742097009545220,T,empty
34678,1280956660446609408,T,empty
34679,1300167296477003777,T,empty
34680,1303471562633420805,T,empty
34681,1279478495723376640,T,empty
34682,1286421626473582595,T,empty
34683,1292224343888539649,T,empty
34684,1353472912171347969,T,empty
34685,1315245328673779713,T,empty
34686,1305952918596718592,T,empty
34687,1281701697308565509,T,empty
34688,1305961904066703361,T,empty
34689,1314430576150097920,T,empty
34690,1281613620766486529,T,empty
34691,1311028913410371586,T,empty
34692,1296799436031623168,T,empty
34693,1359955250300477447,T,empty
34694,1288813012409888768,T,empty
34695,1359993438675103747,T,empty
34696,1312088200073150464,T,empty
34697,1312385003414712320,T,empty
34698,1326948045670539266,T,empty
34699,1326264409111539713,T,empty
34700,1337442871402786822,T,empty
